Data	Labels
84.78565648523816	0
-33.05248708640778	0
-0.6537357282496234	0
75.51911596909869	0
49.59619859338782	0
-58.94012865239499	0
-7.638466220049143	0
22.466144177619817	0
-9.813771486091635	0
34.92472808217806	0
-10.341734287121191	0
32.51792560146065	0
-84.20413484092312	0
48.497092336364005	0
-6.717976984529908	0
7.448674925736693	0
42.4264111446544	0
74.99304629368386	0
31.83909437288324	0
-6.95034544912782	0
53.639854279753486	0
-10.989135890002874	0
-0.7800043983224363	0
52.60692635832872	0
-53.28467596866385	0
-11.170505134503045	0
21.821737555133023	0
-20.256234854118553	0
-25.471478216363238	0
23.264047325208928	0
-8.916370164027686	0
42.93003847838949	0
-15.771610698839655	0
70.76435388397368	0
54.630839863141844	0
24.88052633382628	0
54.48621586437691	0
-3.86854476912667	0
-12.078074293920263	0
30.361234844581794	0
-30.252683918835906	0
87.26102945023122	0
1.929601348522544	0
7.524171945590094	0
7.62097215680889	0
4.514748514530761	0
48.68019723493437	0
-63.40501324648052	0
-90.99893432356178	0
31.068337784102315	0
9.236179058519223	0
17.780646765020688	0
39.65414292682393	0
47.62909252731999	0
15.349829423987014	0
-23.929913912105597	0
68.941856353805	0
43.242529165859466	0
-1.0321138365729343	0
0.8373540695208934	0
-47.502339693042266	0
78.9741557102462	0
26.58826392850998	0
23.891689970703574	0
17.541302872685815	0
37.17573277936253	0
15.302572217600414	0
87.21042154158496	0
87.72366153589024	0
21.02880076804306	0
-51.54599911372427	0
39.23614517926311	0
3.2689000939958843	0
31.799237615409098	0
10.588891404247237	0
14.521602970543215	0
18.618645690434725	0
88.02723023224999	0
4.884156720978395	0
9.181719838006218	0
-4.261227647493394	0
83.68849560191806	0
-10.24760372856094	0
25.759716673517353	0
-6.993163322668103	0
24.235431685481842	0
-15.931734813062622	0
-13.899577573741542	0
7.168490215118757	0
39.12490425320728	0
90.47427083413241	0
7.30272311467462	0
-23.68537738608329	0
-81.27762666733683	0
-65.75124132776926	0
-1.4771997884276438	0
-35.168721159331504	0
-6.128799753553736	0
26.304395165401232	0
28.55177166007741	0
45.4107054775062	0
-51.24430765828809	0
22.335588855567273	0
49.95484010092893	0
-52.51047043656565	0
27.803546743032634	0
-37.36031423793718	0
-30.091943009243288	0
-63.32959757862197	0
62.68243016773069	0
-33.56413236187094	0
-1.8405351076541763	0
4.766602470499335	0
-23.68673785298065	0
33.46699737613076	0
-10.334774525508923	0
-17.27984660085507	0
79.2253588805656	0
-12.141712937338038	0
-3.7200804160049987	0
65.73526732425876	0
19.910766558820278	0
-122.59766252036496	0
9.29271412297943	0
33.21449644736246	0
-32.7483042026321	0
61.13847144989448	0
5.8771034484679445	0
32.17939369380977	0
-51.76763311421335	0
-7.833646546092574	0
11.463755857006786	0
51.699454766916666	0
-4.02216233007211	0
-7.2021440406341775	0
14.000737609044478	0
49.7165188488179	0
-6.4476304091011585	0
50.76379181152218	0
59.111941917678294	0
-30.549147286349317	0
-6.877175063509085	0
-58.49185402020082	0
33.59537612345285	0
-40.259909542794865	0
13.342504349732081	0
-28.152099349441272	0
54.265013261814445	0
-13.935071555846807	0
-2.048484631370817	0
23.48264510075806	0
28.8361618674739	0
1.8041121249818275	0
51.02714873237285	0
107.70917232620533	0
16.50691957928092	0
7.001004220342555	0
-12.722293526672459	0
63.2319743171286	0
-1.1668144030854268	0
1.6270277773828283	0
-16.374476327143036	0
4.031993555206305	0
-5.835850636467784	0
66.42325508533611	0
20.09021522334804	0
-51.4582206061675	0
26.969525720725546	0
-12.558229340926221	0
-9.089915734455271	0
-17.44520055353955	0
-0.0004521799930685688	0
-33.765039114245965	0
73.75315224250775	0
25.69044493119631	0
-45.241205145459034	0
33.43892901602914	0
4.279510480601898	0
9.663696534880142	0
-46.21068979547044	0
8.509114869182932	0
11.439485034870193	0
42.30061881329174	0
4.457506653113271	0
-17.5836935466387	0
-17.620471336037067	0
-28.88818682346737	0
-1.0684288834332776	0
-14.81926950495481	0
39.74927667275084	0
13.639867687777933	0
65.1887873938729	0
21.024154876223488	0
-19.86627047340427	0
22.940731593181045	0
57.255058277062396	0
41.93180463893953	0
-33.5690293857445	0
-14.98826256293567	0
11.38136185207247	0
-11.386600050077792	0
-0.21324328878075782	0
-6.442639130227583	0
-24.292777847799023	0
68.24096997581952	0
26.3362902841354	0
6.447827616881186	0
-57.10706684014504	0
25.938966858340642	0
-13.576771677459721	0
11.15930830111374	0
8.48922672968688	0
24.75608234458278	0
42.10284379867631	0
25.078312348450247	0
36.09800853665621	0
3.9951746841008386	0
-20.720503265602265	0
64.27359470352746	0
59.26251781250396	0
24.10752303758527	0
12.208394800360832	0
74.40558552677612	0
-75.48477963662538	0
0.8562297768691511	0
6.771968087500289	0
39.75298112814042	0
-51.96303486785915	0
92.1244064746319	0
-6.058891338496636	0
6.525855433338917	0
61.14475372963578	0
-2.064457969361511	0
-0.6285623548052381	0
-46.50648689797762	0
18.702441662209132	0
57.99978108667003	0
30.792388143242505	0
51.10549564372086	0
13.87095515633505	0
-0.4609251598554014	0
51.076204848207965	0
23.602222795536946	0
33.224327514469906	0
8.833716776671178	0
44.66580424671884	0
10.876451344988624	0
30.20096792985352	0
48.28737104865896	0
62.20441644985327	0
-33.12907936011303	0
10.598963022455308	0
-17.996189524993355	0
45.31601592336675	0
45.41173032218476	0
23.170902226696303	0
48.339853972814794	0
43.41116980096719	0
40.9462431703806	0
-15.255327837694175	0
66.44734944003639	0
-10.771547367132005	0
-4.136495681386005	0
40.33872470552849	0
81.78455655311433	0
2.4914257652021865	0
11.077765130365194	0
-5.696075822312846	0
32.197342983476176	0
41.49387702769356	0
21.196264624898856	0
-0.8570621242848784	0
-27.22560083064387	0
26.249968763751546	0
26.493629736353657	0
-42.22720732230891	0
-13.992535330492377	0
-53.90908536794942	0
-75.5982268146044	0
28.158667353178124	0
65.2695052745284	0
-25.559577229433813	0
-60.98792510778296	0
39.53893619721646	0
32.82678246705631	0
30.67397427147948	0
-21.698050725976582	0
-35.09421332068891	0
-44.60980839178982	0
-2.141316605836712	0
-4.439414793749227	0
28.248783975856323	0
37.625677517365055	0
1.1728992927465143	0
-26.41612003994838	0
-58.34756126715294	0
0.7270599907150146	0
50.193835390937934	0
12.747044183012788	0
49.325712207016274	0
-60.89828908264323	0
52.613067881575525	0
-10.338905806651951	0
41.07120856337651	0
-21.723396653383958	0
63.25965460523213	0
30.12939668925042	0
-29.294797170462957	0
-0.002354676607465578	0
-23.972698186489325	0
-59.65382237130339	0
-5.962435205197373	0
26.567250924520838	0
10.012311578318998	0
-12.100546646688091	0
-17.830712466662426	0
-5.429271727102789	0
-89.0369323360513	0
-3.4542301976874423	0
-56.91094589388604	0
49.41106929901434	0
-16.775813411026764	0
-97.89594341916793	0
50.718735042937205	0
65.46455688004933	0
30.20421482352022	0
30.710488396895506	0
-11.10725348902902	0
22.270303295833624	0
22.545513801908992	0
-22.642823817275776	0
-24.904141676000577	0
-42.28188868536061	0
-33.82839409701337	0
-46.78947795921439	0
6.164388190054616	0
-38.45807141672761	0
-12.611133257103887	0
21.90877863751502	0
-46.61633699248502	0
-17.06838380324848	0
-1.4349713574331435	0
38.742115092717256	0
100.2927433245339	0
44.32841440144553	0
73.94128758903535	0
19.550828872139473	0
30.418268417543587	0
2.8775138902940682	0
35.50990764845109	0
64.1684371602963	0
-3.8539404575944314	0
56.44237431815069	0
41.930479151443464	0
18.195246012787635	0
-32.82292118201301	0
41.07525596353451	0
1.6149617664379115	0
-18.20134954880631	0
40.03713815280103	0
1.2987849250718408	0
32.757712022577614	0
-15.454294819684616	0
4.938474619528528	0
14.548652226201371	0
17.503395686561763	0
10.912012137871733	0
44.33224303471782	0
11.991276021218535	0
14.14328107091314	0
-20.133781301234567	0
45.22001612822158	0
36.346344315733695	0
23.205709850196424	0
4.481023063686909	0
-33.10381493921436	0
-16.98658582972477	0
-33.148817323931425	0
24.21406499729798	0
36.62667142773371	0
-37.760930508928276	0
18.608801136021707	0
-1.2275902304923108	0
14.753466399334899	0
-0.24508294671680808	0
39.778537925056355	0
-17.240917416916066	0
15.593352949580431	0
-14.63975692791955	0
-51.54478080232893	0
-6.615409084524444	0
34.91417804734245	0
-8.587351404643986	0
-34.559715968056054	0
19.538908410470746	0
23.430943000718045	0
55.14855965140772	0
3.6681319026390646	0
-26.594713962166146	0
-24.235489531223706	0
-13.754322983901915	0
27.717431315696693	0
47.479020790439556	0
11.316269623145796	0
54.40135801976526	0
23.483225487512087	0
-11.341156224900622	0
-20.255178077413003	0
47.92066916850243	0
-28.6256869554759	0
7.209634471373414	0
-7.98990071262914	0
-12.6323859646063	0
77.99673920886353	0
19.970574563612665	0
41.705378631097986	0
-50.10125610199262	0
4.392238068280701	0
-3.6176566653994193	0
-67.62674089468125	0
-9.13472575451777	0
-44.21619373880802	0
-24.24551167506631	0
48.96557251952427	0
53.41152870932589	0
-19.991573035804528	0
-41.3694808818337	0
-4.386533796840762	0
45.48568080089948	0
56.02028906611781	0
21.024033634606937	0
-0.9341009780008847	0
-15.68165622893622	0
-33.799669361770654	0
0.9331216871210604	0
14.957498105578669	0
-28.222267061773955	0
19.98830122183862	0
-8.415264841567403	0
18.059533208185385	0
-15.418973744869156	0
47.97176801750842	0
23.69032138161827	0
29.138330678976004	0
32.424152147351215	0
21.552118666739535	0
-8.779558509129863	0
-9.507007133634723	0
-75.6886424015813	0
34.68358133207593	0
-21.406279480813353	0
-38.18056172786231	0
-11.256197932219774	0
77.85759081631531	0
60.311101894491365	0
20.87182667048578	0
0.5569119042492012	0
-28.770446283726002	0
57.143192694603314	0
-6.5839173827381465	0
-11.003058651330868	0
8.478078761209387	0
1.8301931922484496	0
5.8607964358042945	0
19.791111545534992	0
-19.25215207049859	0
20.65254080767757	0
21.209196222630574	0
87.17811412731834	0
10.799654823748012	0
8.218502630958975	0
35.97343621010429	0
18.584477045072898	0
29.79515739749698	0
-5.9449215605137535	0
4.796280174770453	0
96.10048188283973	0
10.069698166187747	0
71.99941535375532	0
-11.692528730144709	0
-32.33934196654564	0
-13.078370488587371	0
23.48449722156642	0
-25.19274198212638	0
9.449765974691715	0
30.08505461354465	0
71.56812143312916	0
46.68919350442883	0
71.99418758184405	0
-30.442871226756715	0
-10.311524950732363	0
-5.937230860452761	0
-31.43874879386493	0
15.39041108571141	0
5.877756147279478	0
40.49238820766144	0
32.20286749972735	0
48.194026174377974	0
13.894111452190664	0
9.116927514301846	0
-6.172056358106836	0
37.52936865286331	0
-8.055342520552788	0
6.795497223723619	0
29.340335831776706	0
-22.057053513869036	0
-9.392778682082337	0
32.60592328509102	0
-33.488125251789626	0
52.051147768023	0
3.088918452151848	0
36.819485625905855	0
-26.37346161872771	0
40.14690178578451	0
18.649397754991348	0
-23.732328762855104	0
60.067516414204476	0
62.72315661675387	0
45.81274249230211	0
-3.7547765602273184	0
-30.2087377426829	0
42.57573413031416	0
-19.90092910456454	0
30.143025239446924	0
42.307228856986825	0
17.803941393595647	0
22.62176808545891	0
80.2651905871353	0
-30.170969987179852	0
-4.172873652713122	0
-41.83704829809317	0
15.141778412457242	0
-14.387758703417504	0
-16.01336760335658	0
14.090930511955422	0
15.923385689786013	0
-19.967287243579793	0
12.74568746893314	0
-4.716180197871536	0
-18.303146840648232	0
11.57056876415134	0
56.68482128751172	0
-54.92545741897298	0
-1.2711505695091692	0
-30.7841354337882	0
-54.04715224850365	0
32.351303063930686	0
-11.203790181949046	0
63.80411484822751	0
-27.74887348348617	0
16.957293504990368	0
29.257968150073427	0
-7.849296529214648	0
-14.51549455370509	0
46.38585700498987	0
-55.08800456267885	0
-31.885448198044017	0
-23.18564791989327	0
-37.69774956339983	0
19.16596583241005	0
44.82906545764444	0
-16.597881075682853	0
-36.72581511621086	0
18.425227573788746	0
-57.20567163798165	0
26.831039590674376	0
-5.712978950389827	0
-17.864079393311634	0
-34.33554166542006	0
4.513606372635706	0
43.534754039625945	0
21.919310399794465	0
-6.160980243977587	0
-21.248287650903805	0
-68.36283204364798	0
22.64930337187699	0
29.620260574554504	0
-9.63174968960768	0
39.9748182077559	0
-31.37413302669593	0
6.855355601886873	0
17.003479094665376	0
-36.719624860172736	0
42.16336892901136	0
34.66028851537111	0
-65.96856450788042	0
-21.02401892271611	0
33.44767128145465	0
-5.851384053512204	0
-6.987749226514033	0
15.400944981837693	0
25.544532928516293	0
-46.81354837645089	0
47.80663946485415	0
48.95212125613722	0
-10.320005241492115	0
23.89562430444848	0
114.72892761174863	0
19.602389775733343	0
-11.532484743788334	0
50.932739287920164	0
45.079517327373466	0
1.4491702177248271	0
31.240946705039217	0
23.68403857794341	0
-8.87065377808975	0
7.676039604981116	0
35.004210000979626	0
40.65539260266728	0
-23.193773256574396	0
43.947138670002865	0
65.13496096680392	0
23.9819632569633	0
104.16699307559655	0
-22.389329078655038	0
22.519433058172105	0
41.55273964595071	0
88.57514935323627	0
-37.16857711009641	0
-12.968607401836987	0
93.13831448216358	0
-43.09386001279211	0
5.034684704496761	0
62.63468237599417	0
-34.67428009077915	0
-4.365974447481051	0
-4.84164122822208	0
72.84955064054054	0
16.620650512927945	0
59.95296697490068	0
-2.0527185073488177	0
-54.53038883149331	0
1.3776881983453215	0
2.0137224188618825	0
-52.25988597135821	0
58.54599932788261	0
2.592907246637915	0
27.031112786781836	0
-25.36510378364916	0
-14.368258191054363	0
20.80736844953719	0
11.018419354546264	0
64.10084704994085	0
-9.054244851594351	0
63.69480743542886	0
45.8844798126338	0
-42.92608531598297	0
59.86723270960272	0
-6.832134820195076	0
4.582096784388333	0
-10.386954566242519	0
16.8847364568101	0
77.21201261526149	0
8.504120856302011	0
5.371306301726914	0
-16.582975043294965	0
56.33146855873904	0
38.933576812500725	0
27.934149617934683	0
23.44834354207822	0
-8.621185255445894	0
6.7047108554455175	0
63.929605415252794	0
12.21064505916013	0
36.835455940884074	0
19.502428196515687	0
-46.370367583188624	0
-42.23900944412209	0
93.6973241058655	0
40.28303548254229	0
57.66415269294472	0
39.5177583988769	0
-7.210840367035058	0
39.67937593546915	0
93.62675869315811	0
-0.5624493691688848	0
-9.947001335259241	0
3.103896794360611	0
32.081962099382494	0
-7.803566661339339	0
-68.94548462265195	0
91.12767301857997	0
62.83984583980942	0
32.33408355883404	0
8.579393638379047	0
13.839702403600555	0
-17.17824092383149	0
20.541963393306645	0
1.6287597002089882	0
41.51563376665659	0
46.11258436285809	0
-42.01156284304971	0
-7.650400816653843	0
72.83475324680188	0
34.791686410233424	0
1.3732534791171727	0
-28.844291271297756	0
-65.16911295458837	0
-10.410470077585533	0
-32.39375918041023	0
-42.05550912952867	0
-16.250877480945125	0
17.242075526362928	0
-20.602659347393004	0
-28.45460750836287	0
63.359753102890224	0
37.339173435348	0
-9.29491415785391	0
52.73885582768782	0
23.70179304989503	0
8.781344829403311	0
-39.27973978944222	0
-4.685698235964125	0
64.73798971483049	0
27.602996245012996	0
66.29094847306087	0
-2.7585669300687474	0
-33.510259063497514	0
10.652673623852282	0
-31.949285244050728	0
-3.969696028414935	0
-23.034610066036343	0
-62.01927188257744	0
-4.1782202672806665	0
14.168222423004313	0
15.752051644380483	0
-33.275305697388475	0
19.802610486219017	0
25.855991751686556	0
38.54561111000281	0
56.15366965282575	0
63.08196490645613	0
18.08822983018461	0
21.630832720050254	0
-6.445357391470907	0
8.405408491147655	0
37.37320067643025	0
-0.32017580892368613	0
8.280053782379987	0
-31.981275478116068	0
-48.8373220174055	0
-92.47582129452587	0
19.039607975375027	0
-8.032288260462245	0
31.738446243617254	0
-34.57692596678696	0
37.63235515189661	0
-23.594370832427593	0
-19.73343218296158	0
17.109772629410653	0
31.421482234863372	0
14.463224924898585	0
-23.08112436047965	0
48.57566918949425	0
8.911074850230293	0
2.00235466670994	0
22.025538426740383	0
1.1180976720031222	0
13.379856264455041	0
-11.824145656702392	0
-12.203537079704098	0
20.238863883708	0
30.750432620572155	0
10.508508601544742	0
-8.29064929885499	0
11.699694701567571	0
-7.660949487397026	0
49.820321681705565	0
1.0126892619230556	0
38.5383185849374	0
13.0681083114299	0
13.13835899729165	0
24.87094695746787	0
-5.674593684440021	0
-17.022372651110828	0
7.801629735821556	0
-43.455463328407724	0
-23.679857421921845	0
-28.164988248651937	0
24.236765537375405	0
-2.94726745687138	0
-31.30884038582147	0
-59.75798315460999	0
-24.19744100822807	0
-15.374148503922335	0
-12.882465602435268	0
14.33271706076668	0
19.54589790567563	0
-29.335731639527566	0
2.747934088111508	0
-9.47844878958405	0
13.05601081865991	0
-25.859559077752337	0
-4.819223128443761	0
11.065175148156754	0
-49.856922246558604	0
63.78325564135668	0
42.790485249456964	0
41.982780539601535	0
-1.7541960570529795	0
0.9247189079522595	0
15.817599240121474	0
1.9137197691942962	0
27.00181148954913	0
16.545140048259352	0
32.30969629482519	0
98.75117539353447	0
-40.7844807510852	0
-27.91493098786043	0
32.383308858110645	0
30.050251453159124	0
15.107568534340764	0
30.197067746826143	0
-24.273906625773535	0
40.43625265582527	0
59.803634720608486	0
6.621257598768905	0
42.19950381054833	0
28.891421144267518	0
-16.77458630869002	0
54.91217927111498	0
25.953353170374363	0
11.50433471354441	0
48.24554816554674	0
-18.14930472057488	0
48.37830360242059	0
-49.585036086826975	0
-9.72524718532403	0
10.708752573834019	0
-20.520736178211532	0
44.626013376153296	0
-1.6970663370375085	0
30.262782690242773	0
107.72835968322228	0
-58.705937708557826	0
27.00426087592935	0
31.853068023655844	0
-8.841055957996886	0
54.61464655489263	0
35.620720727332035	0
-59.773859408534804	0
23.731730345825085	0
15.693024901273763	0
16.085247170189835	0
70.40302664851122	0
49.676660622004846	0
30.704124475685838	0
-25.357552099034848	0
-12.494887728567381	0
7.213640529856617	0
-16.301666777064124	0
-0.815170284475494	0
-10.060350046660488	0
4.617621785154827	0
-20.148651131552775	0
33.19594043066736	0
-91.1308099881353	0
-29.634189874035606	0
39.093106746856954	0
-57.86064441728524	0
78.90337846510835	0
26.787431183691474	0
27.719669069488894	0
-46.34824819519803	0
6.757698665920512	0
43.000387046993836	0
21.511177299850786	0
81.5290790424818	0
29.32776449640003	0
67.75007685170812	0
20.64226702592952	0
13.822073273356366	0
12.450233420323585	0
-46.94783737457766	0
2.0737739056069753	0
-14.087208844421575	0
-0.033560437322805114	0
-38.240730008554	0
-70.62988041971322	0
28.287493508037173	0
31.007193877395334	0
-41.691432254300324	0
-5.533532307071585	0
6.888008619873162	0
1.17614658512006	0
54.34813088328813	0
-12.069564305827484	0
29.16366731592414	0
-23.11072545474908	0
50.226591832066596	0
64.28059683575549	0
34.86559307715675	0
64.98899473529822	0
-0.9226430918680215	0
12.244229624572032	0
75.49785779119885	0
-33.5703139994958	0
-32.537943655899404	0
6.462392235962593	0
4.578035309219417	0
8.125248949421566	0
91.70978637642797	1
131.81848893336618	1
84.78684048206333	1
117.92311085667949	1
44.50856532930481	1
149.75672681182706	1
80.76084991092065	1
9.947487926275898	1
72.9284233478349	1
86.02928647907434	1
179.58043897602312	1
89.75780297493257	1
121.87874765630434	1
181.4051391224773	1
100.22399904175806	1
19.07026705825389	1
85.06253325409479	1
38.83656395213452	1
110.74131949859392	1
174.25165005119285	1
112.32380035993938	1
79.99264316697153	1
212.72147581512178	1
145.8800603739822	1
119.87050578174268	1
48.85025198329832	1
63.06822305753111	1
99.15194617240897	1
151.1380694427863	1
211.08648097225358	1
126.3015853527022	1
66.11627282206568	1
128.63269366024704	1
70.25799965034844	1
90.04462675862686	1
94.34448945976654	1
200.53584864145253	1
176.10603620072544	1
103.88946182988875	1
61.305518330860224	1
152.1137949877346	1
123.0795834444369	1
20.25723259749165	1
30.78402840585362	1
80.20667541581825	1
123.7557294219322	1
86.75766272362391	1
195.6218246207479	1
87.27463087524231	1
84.08730068165859	1
106.7728853725586	1
64.17495932243455	1
37.731673251350706	1
85.36009968255303	1
88.24075113231281	1
62.1185670819241	1
48.09172174770977	1
128.97760442007922	1
89.84791165081785	1
123.46450066958872	1
146.92486443340127	1
169.04756760616894	1
92.43440830943322	1
179.55643202323859	1
99.13741215240198	1
131.8434256599724	1
78.51292278914701	1
78.8272090883514	1
152.45892803845913	1
104.60128131365462	1
82.67664072255629	1
62.85340283208628	1
70.29886025570403	1
124.54870025323179	1
97.04863871999159	1
89.28320421274667	1
93.77464517565684	1
156.234125048507	1
41.021266969095095	1
6.787398906259199	1
18.65791587348336	1
74.53420644476014	1
138.20925146920214	1
80.87499383482105	1
165.9711892880864	1
114.43689763443427	1
137.8065169490291	1
127.96173220980195	1
11.672093295634738	1
185.98009394835222	1
47.718270533960435	1
85.9733123555408	1
135.84625044114222	1
32.55335697337033	1
37.34480736719882	1
85.5507180730921	1
170.1178902048127	1
113.49619002127521	1
136.70724663226733	1
156.90231195878093	1
94.72746977603171	1
220.39538244003148	1
161.32154063895956	1
201.8255983284765	1
110.41014794029846	1
141.64687672113672	1
112.60808038837088	1
79.76892718744399	1
51.83138928333014	1
104.99104398917221	1
37.03415362546123	1
78.5276607023427	1
46.90384274448104	1
16.540900512472717	1
141.0418103920476	1
211.57558822113634	1
17.517204387271306	1
91.2711803614363	1
77.80283503504674	1
143.1053604136045	1
90.3241573368163	1
72.36608722916242	1
90.91878683907092	1
212.0708257933095	1
10.412492348909012	1
174.6225426580237	1
159.43352849139114	1
168.8658840834242	1
78.20809322300101	1
64.44985402980375	1
142.00688196908837	1
51.298584861012344	1
217.4999137052116	1
102.3282441451881	1
109.91290737342582	1
114.76527203118945	1
123.08021425170062	1
145.6410503430298	1
66.1157798810612	1
67.20584674165875	1
104.3187935784329	1
117.72559516339885	1
51.97866281462205	1
89.0975118106952	1
78.15342081938785	1
69.3407404422041	1
119.70287238671847	1
80.0609072057076	1
74.31315381823318	1
96.34163224557554	1
50.91843260080136	1
146.5065134105101	1
157.382099327253	1
136.4805535516005	1
58.69125366644769	1
126.10958595611707	1
99.62494268944005	1
94.29524587929015	1
4.528744890928877	1
67.2130113182319	1
133.15408761843452	1
151.19203338343038	1
98.22196240494608	1
86.30894590450868	1
75.86932176942952	1
92.89662396414698	1
21.61222403410254	1
50.89069009458855	1
81.71145767321724	1
43.87835940577688	1
110.82015763857748	1
176.8762260224272	1
105.49538911425019	1
69.7078131374775	1
129.06176529861486	1
136.69313527701172	1
76.05824070335956	1
179.06611190343503	1
232.89770656775033	1
18.321541342093767	1
141.32013285364232	1
132.97005546807216	1
98.85507893372613	1
42.44697858798501	1
153.88648612362584	1
111.59525906498027	1
102.27874616141486	1
110.67953916509848	1
103.56924166804494	1
193.13509571784738	1
29.63409681757257	1
88.56293570923411	1
151.6549342063505	1
220.52024854086915	1
51.149750115627526	1
18.559207602294947	1
139.25780412617985	1
102.18376692906884	1
128.57432276061743	1
47.64266315943527	1
6.339487951178356	1
110.19242076812876	1
7.602684373201939	1
126.27540085594569	1
136.15733672876482	1
79.19453717404849	1
58.16563212176348	1
84.14195455086377	1
91.90078587656161	1
58.488417345941315	1
165.2908888220299	1
42.65808017826716	1
92.733077737103	1
95.28810118593209	1
129.68260024709224	1
89.63385453206226	1
122.973711741821	1
149.61823661178352	1
90.79184533924499	1
119.73323760265043	1
85.77540814194003	1
58.26169766834726	1
69.81817582809887	1
38.18272320048719	1
110.04199635243188	1
49.605403536958384	1
198.0657135866884	1
111.87271758969511	1
118.64921095241833	1
75.82675761006507	1
68.20820100511675	1
170.86490816282895	1
148.94342768171447	1
213.58339423801215	1
108.99224268165725	1
120.74877463128243	1
122.86364160706151	1
-5.07254268107593	1
123.33122613340163	1
79.87732543386494	1
120.91916053607065	1
12.205742134215114	1
102.00676011074256	1
66.41748690882291	1
239.13136859697482	1
87.80783365647642	1
169.90529221348072	1
133.7152225667416	1
36.69374094401543	1
43.34609854796504	1
78.27969449227282	1
122.07069976315672	1
46.42192526710341	1
141.54172216365305	1
70.0933559360094	1
7.724518606715435	1
145.92128930368506	1
117.08364279304783	1
128.03867523421746	1
153.4678769198718	1
70.05785250774241	1
46.22390814250412	1
24.771040973267645	1
134.7713110356758	1
117.42677967881491	1
27.51704545340526	1
29.884007096194892	1
18.8659468706676	1
79.60896355414212	1
127.59885886158662	1
125.88193303895414	1
33.891463016476735	1
94.95102096195669	1
104.8190919790456	1
90.49171417755606	1
85.729499821017	1
114.6415501398609	1
96.61558027659261	1
103.99742382415958	1
141.6853846585234	1
45.75903560997446	1
176.15449981431792	1
147.50378433965048	1
99.00882334592619	1
159.48167269409802	1
58.174908870985455	1
55.753221606280505	1
23.601131113738376	1
109.21171492558274	1
102.28451721847705	1
138.38743176755443	1
78.5908177115321	1
209.36621011780832	1
112.59945687116053	1
142.33429656165006	1
38.20550019584702	1
94.18322938463571	1
52.392747376683054	1
141.00286501411824	1
56.71403678714936	1
17.72061898761544	1
145.63226179317468	1
39.511703267070494	1
149.43700182825972	1
129.34672035296958	1
69.9662480812157	1
108.43578494174197	1
91.6294946374266	1
115.27686202576793	1
21.248299685719275	1
184.13486201272087	1
28.00452003156117	1
113.11735861333989	1
117.77110249148208	1
85.50389565141413	1
113.32754394314152	1
149.38093002489057	1
53.83662921352967	1
152.10247545118568	1
152.66984298012767	1
24.136830319295527	1
45.94267727400268	1
130.95799763511397	1
108.50344224393075	1
161.28716403622585	1
68.35322765472951	1
79.67376254554864	1
9.030180047990513	1
72.8117002570041	1
106.2191310019512	1
91.56000966016799	1
103.74509190348091	1
69.18473602568388	1
55.22167451724119	1
125.978955474262	1
134.30069381520508	1
51.85298379444102	1
100.48731898105007	1
198.97351661476705	1
78.81909322466359	1
129.4888780957535	1
125.45834692039406	1
128.52701452092435	1
152.6952256844	1
46.934444010771244	1
137.82415502382344	1
115.66394742139364	1
127.69319374857336	1
100.03807932850093	1
160.26326881121906	1
161.1713697654231	1
